job_link,job_title,comp_name,location,expire_date,update_date,industry,staff_type,salary,exp,job_level
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-truong-nhom-phan-tich-kinh-doanh.35BDD5CF.html,[Hà Nội] Trưởng nhóm Phân tích kinh doanh,CÔNG TY CỔ PHẦN CASPER VIỆT NAM,Hà Nội,Hạn nộp: 19-12-2023,['20-11-2023'],"Bán hàng / Kinh doanh, Thống kê, Tiếp thị trực tuyến",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-business-analyst.35BDB8BC.html,[Hà Nội] Chuyên viên Business Analyst,CÔNG TY CỔ PHẦN CASPER VIỆT NAM,Hà Nội,Cơ hội ứng tuyển chỉ còn: 6 ngày,['05-11-2023'],"Bán hàng / Kinh doanh, Thống kê, Tiếp thị trực tuyến",Nhân viên chính thức,Cạnh tranh,3 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/ho-cvcc-quan-ly-mo-hinh-do-luong-rui-ro-khoi-quan-ly-rui-ro.35BDF129.html,"HO - CVCC Quản lý mô hình đo lường rủi ro, Khối Quản lý rủi ro",Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 5 ngày,['04-11-2023'],"Quản lý điều hành, Ngân hàng, Thống kê",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-mo-hinh-ban-chien-luoc.35BF1414.html,"Chuyên gia Mô hình - Ban Chiến lược
                                                                (Mới)",Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 31-12-2023,['28-11-2023'],"CNTT - Phần mềm, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-digital-marketing.35BDEC8A.html,Nhân viên Digital Marketing,CÔNG TY CỔ PHẦN NHÀ PHƯƠNG NAM VIỆT NAM,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 4 ngày,['03-11-2023'],"Mỹ thuật / Nghệ thuật / Thiết kế, Quảng cáo / Đối ngoại / Truyền Thông, In ấn / Xuất bản",Nhân viên chính thức,14 Tr - 17 Tr VND,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chien-luoc-kinh-doanh-van-phong-qlda.35BEF093.html,Chuyên viên chiến lược kinh doanh - Văn phòng QLDA,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Hạn nộp: 31-12-2023,['23-11-2023'],"Bán hàng / Kinh doanh, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-data-analyst.35BEE496.html,Nhân Viên Data Analyst,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,,['03-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,15 Tr - 20 Tr VND,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-tai-chinh.35BEFFBB.html,CHUYÊN VIÊN PHÂN TÍCH TÀI CHÍNH,Công ty TNHH Giáo dục Khai Nguyên,Hồ Chí Minh,Hạn nộp: 16-12-2023,['17-11-2023'],"Giáo dục / Đào tạo, Kế toán / Kiểm toán, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên1 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/it-application-developer-staff.35BEDBB1.html,IT Application Developer Staff,Công Ty TNHH Ortholite Việt Nam,Bình Dương,Hạn nộp: 08-12-2023,['20-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/hcm-nhan-vien-trien-khai-phan-mem-linh-vuc-y-te.35BE0F0D.html,[HCM] NHÂN VIÊN TRIỂN KHAI (PHẦN MỀM LĨNH VỰC Y TẾ),VMED GROUP,Hồ Chí Minh,Hạn nộp: 18-12-2023,['19-11-2023'],"Y tế / Chăm sóc sức khỏe, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-trai-nghiem-khach-hang.35BEF902.html,Chuyên viên Trải nghiệm Khách hàng,CÔNG TY CỔ PHẦN JEMMIA,Hồ Chí Minh,Hạn nộp: 08-12-2023,['21-11-2023'],"Bán hàng / Kinh doanh, Dịch vụ khách hàng",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-backend-developer-java.35BEE0DE.html,Senior Backend Developer (Java),Công ty Cổ phần Thời Trang YODY,"Hà Nội, Hải Dương",Cơ hội ứng tuyển chỉ còn: 1 ngày,['15-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,20 Tr - 40 Tr VND,2 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cv-quan-tri-rui-ro-gian-lan-khoi-qtrr.35BF0C23.html,CV Quản trị rủi ro gian lận - Khối QTRR,Ngân Hàng TMCP Quân Đội,Hà Nội,Hạn nộp: 20-12-2023,['24-11-2023'],"Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,1 - 7 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-science.35BEE456.html,Data Science,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ẨM THỰC ICOOL,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 1 ngày,['09-11-2023'],"CNTT - Phần mềm, Ngành khác",Nhân viên chính thức,10 Tr - 13 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-kinh-doanh-sale-admin.35BEFDBC.html,Trợ lý kinh doanh - Sale Admin,Chicilon Media,Hồ Chí Minh,Hạn nộp: 15-12-2023,['16-11-2023'],nan,nan,nan,nan,nan
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-tong-hop.35BDF8E7.html,Chuyên viên Kế toán tổng hợp,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,Hạn nộp: 08-12-2023,['09-11-2023'],Kế toán / Kiểm toán,Nhân viên chính thức,12 Tr - 15 Tr VND,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-he-thong-thong-tin-quan-tri-mis.35BDF19C.html,Chuyên Viên Cao Cấp Hệ Thống Thông Tin Quản Trị (MIS),CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Cơ hội ứng tuyển chỉ còn: 5 ngày,['05-11-2023'],"Ngân hàng, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Trên20 Tr VND,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED593.html,Cộng tác viên Phân tích kinh doanh - Hà Nội - TA139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Hạn nộp: 26-12-2023,['27-11-2023'],"CNTT - Phần mềm, Ngân hàng, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,Cạnh tranh,nan,Mới tốt nghiệp
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED6A2.html,Cộng tác viên Phân tích kinh doanh - Hà Nội - TA139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Hạn nộp: 27-12-2023,['28-11-2023'],"CNTT - Phần mềm, Ngân hàng, Mới tốt nghiệp / Thực tập",Nhân viên chính thức,Cạnh tranh,nan,Mới tốt nghiệp
https://careerbuilder.vn/vi/tim-viec-lam/it-ky-su-cloud-bo-phan-thiet-ke-dien-dien-tu-nam-tu-liem-ha-noi-15-50-trieu.35BDED94.html,[IT] Kỹ sư Cloud ( Bộ phận thiết kế Điện – Điện tử) - Nam Từ Liêm Hà Nội (15-50 triệu),Công Ty TNHH OS POWER Việt Nam,Hà Nội,Cơ hội ứng tuyển chỉ còn: 4 ngày,['03-11-2023'],"Biên phiên dịch, CNTT - Phần mềm",Nhân viên chính thức,15 Tr - 50 Tr VND,3 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mo-hinh-rui-ro.35BEFE77.html,Chuyên viên cao cấp Mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 15-12-2023,['23-11-2023'],"CNTT - Phần mềm, Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mo-hinh-rui-ro.35BDE1F8.html,Chuyên viên cao cấp Mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 26-12-2023,['27-11-2023'],"CNTT - Phần mềm, Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer.35BDDD82.html,Senior Data Engineer,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Hạn nộp: 24-12-2023,['25-11-2023'],"Bán lẻ / Bán sỉ, CNTT - Phần mềm, Thống kê",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer.35BEEC9F.html,Senior Data Engineer,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Hạn nộp: 25-12-2023,['28-11-2023'],"Bán lẻ / Bán sỉ, CNTT - Phần mềm, Thống kê",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/backend-web-dev-mysql-nodejs-mongodb.35BDF4F8.html,"Backend Web Dev (MySQL, NodeJS, MongoDB)",CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,Hạn nộp: 05-12-2023,['06-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 30 Tr VND,1 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-he-thong-thong-tin-quan-tri-mis.35BE0874.html,Chuyên Viên Cao Cấp Hệ Thống Thông Tin Quản Trị (MIS),Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,Hạn nộp: 15-12-2023,['16-11-2023'],"Kế toán / Kiểm toán, Bảo hiểm, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-quan-tri-so-nganh-bds.35BDD52F.html,GIÁM ĐỐC QUẢN TRỊ SỐ (NGÀNH BĐS),TBS Land- Công ty Cổ Phần Đầu Tư Thái Bình,Bình Dương,Hạn nộp: 19-12-2023,['20-11-2023'],Bất động sản,Nhân viên chính thức,40 Tr - 60 Tr VND,5 - 10 Năm,Giám đốc
https://careerbuilder.vn/vi/tim-viec-lam/ban-tai-chinh-ho-hn-chuyen-vien-bao-cao-quan-tri.35BDDF45.html,[Ban Tài chính - HO HN] Chuyên viên Báo cáo quản trị,ABBANK - Ngân Hàng TMCP An Bình,Hà Nội,Hạn nộp: 24-12-2023,['25-11-2023'],Ngân hàng,Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien-net.35BEE306.html,Lập trình viên .NET,Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['23-11-2023'],"Bảo hiểm, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,2 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ke-toan-kho-thoi-trang-dexus.35BEEB77.html,Nhân Viên Kế Toán Kho - Thời trang DEXUS,CÔNG TY TNHH DHARMA VIỆT NAM,Hà Nội,Cơ hội ứng tuyển chỉ còn: 1 ngày,['28-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Thống kê",Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/senior-operations-executive.35BE079B.html,Senior Operations Executive,Công Ty Cổ Phần VNG,Hồ Chí Minh,Hạn nộp: 15-12-2023,['16-11-2023'],"Bán hàng / Kinh doanh, Kế toán / Kiểm toán, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/demand-planning-manager.35BE11E8.html,Demand Planning Manager,Công ty CP Thành Thành Công - Biên Hòa,Hồ Chí Minh,Hạn nộp: 20-12-2023,['21-11-2023'],"Ngành khác, Nông nghiệp, Thống kê",Nhân viên chính thức,Cạnh tranh,5 - 7 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/demand-planning-manager.35BEEFB7.html,Demand Planning Manager,Công ty CP Thành Thành Công - Biên Hòa,Hồ Chí Minh,Hạn nộp: 08-12-2023,['29-11-2023'],"Ngành khác, Nông nghiệp, Thống kê",Nhân viên chính thức,Cạnh tranh,5 - 7 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thong-ke.35BF03D6.html,NHÂN VIÊN THỐNG KÊ,Tập Đoàn Kim Tín,Bình Phước,Hạn nộp: 31-12-2023,['28-11-2023'],Hành chính / Thư ký,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/sc-network-modelling-simulation-analytics-senior-manager.35BDDF49.html,SC Network Modelling & Simulation Analytics Senior Manager,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Hạn nộp: 24-12-2023,['25-11-2023'],"Thu mua / Vật tư, Vận chuyển / Giao nhận /Kho vận, Xuất nhập khẩu",Nhân viên chính thức,Cạnh tranh,10 - 15 Năm,Quản lý
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-nghien-cuu-va-phat-trien-thuoc-ban-ke-hoach-va-phat-trien-kinh-doanh.35BDFDDC.html,Chuyên viên Nghiên cứu và Phát triển thuộc Ban Kế hoạch và Phát triển Kinh doanh,Công Ty CP Du lịch và Tiếp Thị GTVT Việt Nam- Vietravel,Hồ Chí Minh,Hạn nộp: 10-12-2023,['11-11-2023'],"Tư vấn, Tài chính / Đầu tư, Tiếp thị / Marketing",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/sales-analyst.35BE0DFF.html,Sales Analyst,Bảo mật,Hà Nội,Hạn nộp: 17-12-2023,['18-11-2023'],"Y tế / Chăm sóc sức khỏe, Tài chính / Đầu tư, Dược phẩm",Nhân viên chính thức,Cạnh tranh,2 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-he-thong-thong-tin-quan-tri-mis.35BE0870.html,Chuyên Viên Hệ Thống Thông Tin Quản Trị (MIS),Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,Hạn nộp: 15-12-2023,['16-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Tài chính / Đầu tư",Nhân viên chính thức,Cạnh tranh,Trên2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phong-quan-ly-danh-muc-tin-dung.35BEE695.html,Giám đốc Phòng Quản lý Danh mục Tín dụng,Ngân Hàng TMCP Quốc Tế Việt Nam,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 3 ngày,['24-11-2023'],"Bán hàng / Kinh doanh, Quản lý điều hành, Ngân hàng",Nhân viên chính thức,Cạnh tranh,5 - 7 Năm,Giám đốc
https://careerbuilder.vn/vi/tim-viec-lam/associate-software-engineer-oracle-sql.35BEEE43.html,"Associate Software Engineer (Oracle, SQL)",Công Ty Cổ Phần VNG,Hồ Chí Minh,Hạn nộp: 21-12-2023,['29-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/product-owner-zalopay.35BEFF38.html,"PRODUCT OWNER, ZALOPAY",Công Ty Cổ Phần VNG,Hồ Chí Minh,Hạn nộp: 10-12-2023,['24-11-2023'],"Ngân hàng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ho-cv-cvcc-bao-cao-tin-dung-khoi-quan-ly-rui-ro.35BDE9F7.html,"HO - CV/CVCC Báo cáo tín dụng, Khối Quản lý rủi ro",Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 3 ngày,['02-11-2023'],"Kế toán / Kiểm toán, Luật / Pháp lý, Ngân hàng",Nhân viên chính thức,Cạnh tranh,1 - 5 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/trade-marketing-executive.35BDEC18.html,Trade Marketing Executive,Công ty TNHH TM Quốc Tế Hải Sản Hoàng Gia,Hồ Chí Minh,Cơ hội ứng tuyển chỉ còn: 3 ngày,['03-11-2023'],Tiếp thị / Marketing,Nhân viên chính thức,13 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-van-hanh-callcenter-an-khang-duoc.35BEEF16.html,Nhân Viên Vận Hành Callcenter An Khang (Dược),Công ty Cổ Phần Thế Giới Di Động,Hồ Chí Minh,Hạn nộp: 31-12-2023,['29-11-2023'],"Dược phẩm, Y tế / Chăm sóc sức khỏe, Dịch vụ khách hàng",Nhân viên chính thức,Cạnh tranh,nan,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop.35BEE1E3.html,Kế Toán Tổng Hợp,CÔNG TY TNHH DHARMA VIỆT NAM,Hà Nội,Hạn nộp: 10-12-2023,['23-11-2023'],"Kế toán / Kiểm toán, Ngân hàng, Thống kê",Nhân viên chính thức,10 Tr - 15 Tr VND,2 - 4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/junior-developer-java-python-javascript-api.35BDF0A8.html,Junior Developer (Java/ Python/ JavaScript/API),CÔNG TY TNHH GIMASYS,Hà Nội,Cơ hội ứng tuyển chỉ còn: 5 ngày,['04-11-2023'],CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 2 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-ha-tang-may-chu-va-mang-vien-thong.35BDCA22.html,Chuyên Viên Quản Lý Hạ Tầng Máy Chủ Và Mạng Viễn Thông,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Hạn nộp: 13-12-2023,['14-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Bưu chính viễn thông",Nhân viên chính thức,15 Tr - 25 Tr VND,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-ha-tang-may-chu-va-mang-vien-thong.35BF0933.html,Chuyên Viên Quản Lý Hạ Tầng Máy Chủ Và Mạng Viễn Thông,TẬP ĐOÀN Y TẾ VIỆT NGA,Hà Nội,Hạn nộp: 31-12-2023,['23-11-2023'],"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Bưu chính viễn thông",Nhân viên chính thức,Cạnh tranh,Trên3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-marketing.35BE3A97.html,Chuyên viên Marketing,Công ty TNHH Thương mại Sơn Dương,Hà Nội,Hạn nộp: 25-12-2023,['26-11-2023'],"Tiếp thị / Marketing, Hành chính / Thư ký, Quảng cáo / Đối ngoại / Truyền Thông",Nhân viên chính thức,20 Tr - 30 Tr VND,3 - 5 Năm,Trưởng nhóm / Giám sát
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-tai-san-co-rui-ro.35BDDD83.html,Chuyên viên Quản lý tài sản có rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 24-12-2023,['25-11-2023'],"Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-tai-san-co-rui-ro.35BF0F78.html,"Chuyên viên Quản lý tài sản có rủi ro
                                                                (Mới)",Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Hạn nộp: 26-12-2023,['27-11-2023'],"Kế toán / Kiểm toán, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên4 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sale-admin-kinh-doanh-xuat-khau.35BEFB06.html,Nhân viên sale admin (kinh doanh xuất khẩu),Công ty cổ phần Nafoods Group,Hồ Chí Minh,Hạn nộp: 15-12-2023,['15-11-2023'],"Bán hàng / Kinh doanh, Thực phẩm & Đồ uống, Xuất nhập khẩu",Nhân viên chính thức,9 Tr - 15 Tr VND,1 - 3 Năm,Nhân viên
https://careerbuilder.vn/vi/tim-viec-lam/data-science-expert.35BDEE70.html,Data Science Expert,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Hạn nộp: 25-12-2023,['03-11-2023'],"Bán lẻ / Bán sỉ, CNTT - Phần mềm, Thống kê",Nhân viên chính thức,Cạnh tranh,5 - 8 Năm,Quản lý
https://careerbuilder.vn/vi/tim-viec-lam/backend-developer-team-leader.35BEEE79.html,Backend Developer Team Leader,Công Ty Cổ Phần Phương Tiện Điện Thông Minh Selex,Hà Nội,Hạn nộp: 08-12-2023,['29-11-2023'],"Cơ khí / Ô tô / Tự động hóa, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,"Lên đến2,500 USD",Trên5 Năm,Trưởng nhóm / Giám sát
